model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,medqa,,1,1,0.09727811813354492,0.9152601957321167,0.48531222343444824,1.5,0.2825995683670044,0.3571133613586426,0
Qwen3-8B,0,medqa,,0,1,-0.08705189824104309,0.6244686245918274,0.34249497950077057,2.25,0.1508338265120983,0.3599824905395508,0
Qwen3-8B,0,medqa,,1,1,0.05763253569602966,0.7486122250556946,0.3624599948525429,3.25,0.14042561501264572,0.351321280002594,0
Qwen3-8B,0,medqa,,1,1,-0.01053154468536377,0.7637279629707336,0.3332730829715729,2.75,0.2891584113240242,0.35067078471183777,0
Qwen3-8B,0,medqa,,1,1,0.6879129968583584,1.3121721744537354,0.3699952964670956,6.875,0.15582381770946085,0.3166319727897644,0
Qwen3-8B,0,medqa,,1,1,0.26550231873989105,0.9042020440101624,0.2775648161768913,5.0,0.23734726011753082,0.3913779556751251,0
Qwen3-8B,0,medqa,,0,1,0.03548136353492737,0.928615927696228,0.5356639623641968,2.625,0.10569957084953785,0.22696681320667267,0
Qwen3-8B,0,medqa,,1,1,0.5652556344866753,1.027976632118225,0.32025787234306335,6.375,0.2665043994784355,0.3839568495750427,0
Qwen3-8B,0,medqa,,0,1,-0.32803577184677124,0.3794969320297241,0.39503616839647293,3.375,0.40436384081840515,0.6235402822494507,0
Qwen3-8B,0,medqa,,1,1,0.3334859609603882,0.9381375312805176,0.15996820433065295,8.375,0.1992179285734892,0.34804046154022217,0
Qwen3-8B,0,medqa,,1,1,0.2624387741088867,1.0680654048919678,0.18734852224588394,5.125,0.2360009364783764,0.379365473985672,0
Qwen3-8B,0,medqa,,0,1,0.006920129060745239,0.9812467694282532,0.6830494999885559,1.5,0.23153400607407093,0.4186260998249054,0
Qwen3-8B,0,medqa,,1,1,0.0006189346313476562,0.8753844499588013,0.24321607127785683,4.25,0.25547647569328547,0.4930321276187897,0
