model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.15516585391014814,0.28261798620224,0.15449470654129982,5.0,0.15214020013809204,0.17019395530223846,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.1636631041765213,0.2552086412906647,0.17870641499757767,4.25,0.1878846064209938,0.20800594985485077,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.09050776436924934,0.23820823431015015,1.1935989459355671,2.625,-0.00815072717765967,0.04195323586463928,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.04909941554069519,0.2397739291191101,0.7040825160220265,0.25,0.08723868802189827,0.15726238489151,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,-0.0042785778641700745,0.14875026047229767,0.5017057554796338,1.0,0.09404143318533897,0.16707763075828552,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.09530140459537506,0.3231503367424011,0.0928698182106018,4.875,0.08089116215705872,0.08612330257892609,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.2131854146718979,0.383316308259964,0.36667945981025696,2.625,0.08489367458969355,0.19259925186634064,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.31657247245311737,0.3460080623626709,0.17324331402778625,4.75,0.11783151142299175,0.26110827922821045,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.29000962525606155,0.4153324365615845,0.023816926404833794,8.125,0.19688758254051208,0.2662690579891205,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.12537824548780918,0.3042144775390625,0.36538539081811905,2.25,0.07710501737892628,0.11658666282892227,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.16641437262296677,0.3913712799549103,0.20206526294350624,3.5,0.06787274777889252,0.09779656678438187,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.21051120199263096,0.43895992636680603,0.3470420017838478,2.75,0.13064049929380417,0.17656317353248596,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.13504399359226227,0.35616686940193176,0.49490033462643623,0.0,0.18382267653942108,0.19678981602191925,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.16820908384397626,0.34437835216522217,0.4759597657248378,1.75,0.1258775107562542,0.1601935178041458,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.15538719482719898,0.26904502511024475,0.050723178312182426,5.25,0.0961054153740406,0.14809685945510864,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.2638350483030081,0.47475719451904297,0.21074537932872772,2.125,0.050267982063815,0.09954793006181717,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.314486488699913,0.4879034757614136,0.13620461896061897,4.5,0.07015345245599747,0.081915482878685,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,-0.01543515920639038,0.09008195251226425,0.0668664937838912,4.5,0.12373220548033714,0.24951279163360596,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,-0.006684534251689911,0.2209121286869049,0.4740750342607498,0.25,0.06019715964794159,0.13676351308822632,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.10603323578834534,0.39381223917007446,0.5927924066781998,0.5,0.07990395277738571,0.09581036865711212,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.2891567796468735,0.3867434561252594,0.053289459086954594,4.375,0.16161560267210007,0.1864306777715683,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.2839556857943535,0.3519710302352905,0.19224897120147943,5.875,0.08530259365215898,0.16580981016159058,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.20321638137102127,0.2785786986351013,0.44580569863319397,3.125,0.12576662749052048,0.13395854830741882,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.3086856007575989,0.4100996255874634,0.014187437482178211,6.875,-0.0013529658317565918,0.15347805619239807,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.31244055926799774,0.3864368200302124,0.052401913329958916,6.125,0.03733139019459486,0.08157975971698761,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.31078706681728363,0.36989638209342957,0.2522176671773195,5.875,0.05469741299748421,0.18087945878505707,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.16135596483945847,0.47695600986480713,0.6717844461090863,0.5,0.06153922691009939,0.12564942240715027,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.16010568290948868,0.338735967874527,0.44867537915706635,3.125,0.20435751974582672,0.23395270109176636,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.10316438414156437,0.24232643842697144,0.5274016903713346,1.125,0.12092523649334908,0.1438952535390854,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.15275126695632935,0.4367925822734833,0.3118510479107499,1.125,0.13098585233092308,0.19493468105793,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.04853445291519165,0.2676202654838562,0.6708748610690236,0.125,0.12591766938567162,0.12686680257320404,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.25530023500323296,0.39111289381980896,0.32298164535313845,1.125,0.10314669832587242,0.1709865778684616,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.27190204709768295,0.3582322299480438,0.027579160407185555,7.375,0.13584893941879272,0.19453655183315277,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.22216078639030457,0.29110729694366455,0.1841469444334507,3.5,0.13169566169381142,0.16915100812911987,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.23641487956047058,0.3296676576137543,0.05365357920527458,7.625,0.20286353677511215,0.247146338224411,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.08920352160930634,0.2835327982902527,0.24572569131851196,2.875,0.18576084822416306,0.18997447192668915,0
