model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.4272734019905329,0.02531478926539421,0.12271161796525121,6.5,0.20122522115707397,0.3533492386341095,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,-0.05496865510940552,0.1394762098789215,0.6475358605384827,1.0,0.3556114211678505,0.5527903437614441,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.1681792438030243,0.6444442868232727,0.4542579376088156,17.0,0.24613886326551437,0.3350863754749298,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.23423463106155396,0.15001410245895386,0.25628153420984745,6.75,0.2848365642130375,0.44567346572875977,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.30284786224365234,0.30792373418807983,0.23610273003578186,4.75,0.29124438762664795,0.468567430973053,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.2799471113830805,0.5917477607727051,0.7242701943773682,14.0,0.21749520301818848,0.2603696286678314,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,-0.07785836607217789,0.18326805531978607,0.2891941498965025,5.75,0.18872109055519104,0.314812034368515,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.01642008125782013,0.2955304682254791,0.010053410194814205,7.75,0.2468148060142994,0.4108128547668457,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.0061759352684021,0.4623388350009918,0.14340239193279558,14.125,0.21649688109755516,0.3313934803009033,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.13974305987358093,0.5187619924545288,0.8031201362609863,0.5,0.22755170986056328,0.35042476654052734,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.09135055914521217,0.10575845092535019,0.46005842834711075,6.0,0.17525899782776833,0.23620687425136566,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,0.1971893459558487,0.695662260055542,0.11057226778939366,7.0,0.07982811518013477,0.10319529473781586,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,-0.1367991790175438,0.15591703355312347,0.20374538107807894,14.125,0.13400918990373611,0.15904588997364044,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.05053660273551941,0.5879703164100647,0.4700463265180588,1.0,0.20783207938075066,0.3456265926361084,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.216089129447937,0.3611162006855011,0.07697738730348647,7.125,0.1472514010965824,0.21916814148426056,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,0.09392544999718666,0.25052428245544434,0.36872037686407566,5.25,0.20760349184274673,0.31633004546165466,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.07484133541584015,0.42209067940711975,0.051379804234102266,15.5,0.2285272255539894,0.40783706307411194,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.5166423432528973,0.09107301384210587,0.8323366045951843,0.75,0.12175003439188004,0.17491397261619568,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,-0.25602347403764725,0.2133638709783554,0.26588381826877594,1.5,0.2573835030198097,0.3498634099960327,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.1375405341386795,0.25573059916496277,0.3090164859313518,11.25,0.31462183594703674,0.3344108760356903,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.3448004275560379,0.41676899790763855,0.40805426239967346,1.25,0.22911084443330765,0.23261892795562744,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.23638463206589222,0.43254825472831726,0.472776096627058,12.125,0.12021368462592363,0.21311631798744202,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,0.26854033023118973,0.7527108192443848,0.16356072627240792,10.75,0.03709983266890049,0.09935785830020905,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.17803623527288437,0.3992283046245575,0.2936475894020987,12.375,0.07218466605991125,0.12677016854286194,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,0.0737471878528595,0.6592666506767273,0.5903341770172119,0.75,0.26752373948693275,0.4111233949661255,0
