model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,medqa,,1,1,10.686726331710815,15.764816284179688,0.3374207615852356,2.375,0.33107706904411316,0.4393993318080902,0
Qwen3-8B,0,medqa,,0,1,10.5048246383667,15.431329727172852,0.2812427133321762,5.0,0.2634027674794197,0.4246816039085388,0
Qwen3-8B,0,medqa,,1,1,8.291686773300171,10.792835235595703,0.337364649400115,5.625,0.13983158022165298,0.2145393192768097,0
Qwen3-8B,0,medqa,,1,1,10.33808183670044,14.855308532714844,0.5101331183686852,6.25,0.13134393654763699,0.3220852017402649,0
Qwen3-8B,0,medqa,,0,1,7.730823755264282,10.24713134765625,0.5201665759086609,1.625,0.29181624948978424,0.48527786135673523,0
Qwen3-8B,0,medqa,,0,1,11.429492473602295,16.70464324951172,0.5758475065231323,0.75,0.28105988912284374,0.5177530646324158,0
Qwen3-8B,0,medqa,,0,1,10.79283618927002,15.673866271972656,0.30000932328402996,5.375,0.2474533375352621,0.4554000794887543,0
Qwen3-8B,0,medqa,,1,1,7.7611401081085205,9.913643836975098,0.2213904969394207,4.75,0.2512236721813679,0.43892449140548706,0
Qwen3-8B,0,medqa,,1,1,10.368398666381836,15.158477783203125,0.7890386879444122,1.125,0.12158326804637909,0.3725859820842743,0
Qwen3-8B,0,medqa,,1,1,10.322922945022583,14.612771987915039,0.12424412090331316,7.375,0.25119061954319477,0.4591708183288574,0
Qwen3-8B,0,medqa,,1,1,10.292605876922607,15.097843170166016,0.44987802393734455,7.125,0.13838481158018112,0.16764870285987854,0
Qwen3-8B,0,medqa,,1,1,7.91272497177124,9.82269287109375,0.18846885301172733,6.0,0.23314570635557175,0.40787166357040405,0
Qwen3-8B,0,medqa,,0,1,5.457051753997803,5.54800271987915,0.42396989464759827,1.75,0.18653518706560135,0.4350382387638092,0
Qwen3-8B,0,medqa,,1,1,10.550300121307373,15.582914352416992,0.27814289927482605,4.75,0.32225124537944794,0.4681795537471771,0
Qwen3-8B,0,medqa,,1,1,8.337162733078003,11.065689086914062,0.226175956428051,3.5,0.11099065840244293,0.410013884305954,0
Qwen3-8B,0,medqa,,1,1,10.141021251678467,14.552138328552246,0.18849426228553057,6.25,0.06524884700775146,0.22806493937969208,0
Qwen3-8B,0,medqa,,1,1,10.3532395362854,15.219110488891602,0.23671582341194153,5.5,0.1380863171070814,0.30301859974861145,0
Qwen3-8B,0,medqa,,1,1,9.701425313949585,14.097383499145508,0.28273801505565643,4.875,0.15712383389472961,0.38941484689712524,0
Qwen3-8B,0,medqa,,1,1,7.7611401081085205,10.307764053344727,0.5650408267974854,1.875,0.24069272726774216,0.35630157589912415,0
Qwen3-8B,0,medqa,,1,1,7.533763408660889,9.731742858886719,0.4807880073785782,2.25,0.23305685818195343,0.32832738757133484,0
Qwen3-8B,0,medqa,,1,1,7.594397068023682,10.004594802856445,0.6832021176815033,1.25,0.25092076137661934,0.4630787670612335,0
Qwen3-8B,0,medqa,,1,1,10.095546007156372,14.734040260314941,0.2538124965503812,7.0,0.18381155375391245,0.3608761131763458,0
Qwen3-8B,0,medqa,,1,1,5.366101026535034,5.426734924316406,0.38392195105552673,3.125,0.25444698706269264,0.4330986440181732,0
Qwen3-8B,0,medqa,,1,1,8.397796154022217,10.641250610351562,0.27558328583836555,4.75,0.22036334034055471,0.41192349791526794,0
Qwen3-8B,0,medqa,,1,1,10.20165491104126,15.067525863647461,0.42464853916317225,7.125,0.22233624756336212,0.27526506781578064,0
Qwen3-8B,0,medqa,,0,1,7.7611403465271,10.034912109375,0.35447327606379986,5.375,0.2970864102244377,0.45423632860183716,0
Qwen3-8B,0,medqa,,1,1,10.595775604248047,15.461647033691406,0.22433032328262925,7.625,0.330084964632988,0.4288199841976166,0
Qwen3-8B,0,medqa,,0,1,5.638953685760498,5.760221481323242,0.4612206518650055,2.0,0.20689309388399124,0.37339475750923157,0
Qwen3-8B,0,medqa,,1,1,10.732202053070068,15.613231658935547,0.27305303886532784,6.0,0.21164239197969437,0.21746264398097992,0
Qwen3-8B,0,medqa,,0,1,7.791457414627075,10.216814041137695,0.3727544597350061,7.0,0.22303534299135208,0.38268423080444336,0
Qwen3-8B,0,medqa,,1,1,10.383556842803955,15.006892204284668,0.2237530522979796,8.125,0.25487762968987226,0.5183320045471191,0
Qwen3-8B,0,medqa,,1,1,7.5943968296051025,10.125862121582031,0.236627746373415,4.125,0.22148621268570423,0.39731666445732117,0
Qwen3-8B,0,medqa,,0,1,10.701884746551514,15.734498977661133,0.5417384654283524,0.0,0.17632962204515934,0.37267884612083435,0
Qwen3-8B,0,medqa,,1,1,8.231053113937378,10.671567916870117,0.23246829584240913,6.5,0.3325904756784439,0.4502120316028595,0
Qwen3-8B,0,medqa,,1,1,10.095546245574951,14.855308532714844,0.66555455327034,0.75,0.2385943839326501,0.4514487683773041,0
Qwen3-8B,0,medqa,,1,1,7.7005064487457275,9.701425552368164,0.4115827605128288,3.25,0.2556707598268986,0.46285876631736755,0
Qwen3-8B,0,medqa,,1,1,7.958200216293335,10.307764053344727,0.547453299164772,3.125,0.2796965967863798,0.5287762880325317,0
Qwen3-8B,0,medqa,,0,1,11.005054235458374,16.06798553466797,0.372830705717206,8.5,0.2807793691754341,0.355497807264328,0
Qwen3-8B,0,medqa,,1,1,10.474507570266724,15.249427795410156,0.16168124973773956,3.625,0.14965442940592766,0.2648569345474243,0
Qwen3-8B,0,medqa,,1,1,8.261369943618774,10.974737167358398,0.20081181172281504,6.375,0.2866864651441574,0.30889663100242615,0
Qwen3-8B,0,medqa,,1,1,10.610934257507324,15.370696067810059,0.252647353336215,7.375,0.15689658420160413,0.31613683700561523,0
Qwen3-8B,0,medqa,,0,1,7.6398725509643555,9.943961143493652,0.48675230145454407,1.875,0.21804167702794075,0.5381861925125122,0
Qwen3-8B,0,medqa,,1,1,7.609555721282959,9.88332748413086,0.9617737233638763,0.625,0.17182856425642967,0.2574218511581421,0
Qwen3-8B,0,medqa,,1,1,8.215894937515259,10.732202529907227,0.430327445268631,3.0,0.25506025925278664,0.5718345642089844,0
Qwen3-8B,0,medqa,,1,1,7.715664863586426,9.762059211730957,0.6736487448215485,0.25,0.22932008653879166,0.28864872455596924,0
Qwen3-8B,0,medqa,,1,1,7.609555244445801,9.97427749633789,0.3712146580219269,3.875,0.29604048654437065,0.4768608808517456,0
Qwen3-8B,0,medqa,,1,1,7.776299238204956,10.24713134765625,0.8441907465457916,0.25,0.18735537258908153,0.38415592908859253,0
Qwen3-8B,0,medqa,,1,1,8.322003841400146,10.823152542114258,0.1261254958808422,5.75,0.1289565283805132,0.2987964451313019,0
Qwen3-8B,0,medqa,,1,1,10.41387391090393,15.188794136047363,0.40587025694549084,5.75,0.1953144147992134,0.4689488112926483,0
Qwen3-8B,0,medqa,,0,1,7.6398725509643555,10.004594802856445,0.4634879007935524,5.25,0.1046273224055767,0.3202609419822693,0
Qwen3-8B,0,medqa,,1,1,10.398715257644653,15.249427795410156,0.3246362414211035,7.625,0.17211323231458664,0.3013128936290741,0
Qwen3-8B,0,medqa,,0,1,7.655030965805054,9.943961143493652,0.2551083043217659,4.25,0.22051122039556503,0.3462623953819275,0
Qwen3-8B,0,medqa,,1,1,10.807994604110718,16.158937454223633,0.7452453970909119,0.0,0.18162278458476067,0.3398588299751282,0
